# {"t_start": 1575375206.093287, "env_id": "MobileDualUR5HuskyPickAndPlace-v1"} 
r,l,t
-42.470214,100,27057.178166
-33.020797,100,27060.373377
-42.800185,100,27063.614178
-60.053148,100,27068.181247
-38.173616,100,27071.296615
-45.573826,100,27074.561697
-36.651026,100,27077.594227
-52.29869,100,27080.830265
-56.193676,100,27084.156462
-31.272822,100,27087.315287
-44.622467,100,27090.223457
-30.829976,100,27093.593429
-38.312678,100,27096.725021
-41.095772,100,27100.145517
-63.709253,100,27103.367882
-56.508105,100,27106.698716
-45.486843,100,27109.8408
-36.051463,100,27113.152491
-54.368163,100,27116.205495
-46.025409,100,27119.468998
-65.182055,100,27122.942845
-49.823112,100,27126.037165
-35.092116,100,27129.308322
-51.707896,100,27132.498837
-51.042082,100,27136.767119
-36.945305,100,27140.318194
-38.686623,100,27143.506571
-37.012584,100,27146.593147
-33.945746,100,27149.946046
-35.266647,100,27153.024201
-34.54942,100,27156.361541
-49.086181,100,27159.844662
-58.940808,100,27162.696598
-46.613447,100,27165.987271
-48.980569,100,27169.177979
-39.583797,100,27172.347306
-59.366091,100,27175.731935
-180.033115,100,27178.811324
-30.521458,100,27181.915357
-45.777871,100,27185.475261
-31.898241,100,27188.491543
-58.260254,100,27191.841356
-43.400626,100,27195.130185
-58.358551,100,27198.509665
-50.921719,100,27202.970421
-42.377419,100,27206.127983
-40.059459,100,27209.322838
-31.100597,100,27212.620121
-29.601589,100,27215.622185
-37.428535,100,27218.495891
-30.744353,100,27221.786205
-47.842818,100,27224.845864
-58.571153,100,27227.911469
-46.592081,100,27231.323742
-62.948851,100,27234.372691
-34.704979,100,27237.488028
-31.916693,100,27240.810102
-37.303892,100,27243.87263
-1062.107841,100,27246.71379
-37.787534,100,27250.289515
-41.115019,100,27253.214673
-47.767715,100,27256.231033
-35.084011,100,27259.377279
-55.934425,100,27262.643993
-41.904708,100,27265.987007
-38.444415,100,27270.678495
-40.013069,100,27273.891244
-58.389795,100,27277.008719
-1068.95022,100,27279.767477
-58.587389,100,27283.043432
-120.904668,100,27286.312946
-32.415997,100,27289.331474
-30.853427,100,27292.481374
-32.442498,100,27295.691126
-1021.235858,100,27298.595014
-39.319633,100,27301.888359
-37.280163,100,27305.174212
-36.58422,100,27308.180789
-43.521094,100,27311.390378
-58.002405,100,27314.578603
-41.335533,100,27317.863944
-49.234708,100,27321.318772
-57.55448,100,27324.386761
-37.209316,100,27327.452847
-62.54266,100,27330.657143
-59.719489,100,27335.101125
-67.769294,100,27338.409448
-39.251499,100,27341.787029
-1035.99592,100,27344.557431
-42.343311,100,27347.595353
-72.561382,100,27350.860133
-61.880615,100,27353.949444
-43.667974,100,27357.411712
-34.285103,100,27360.767368
-38.995196,100,27363.952945
-59.157918,100,27367.316972
-47.073289,100,27370.218913
-39.721819,100,27373.536094
-32.404648,100,27376.99304
-41.344094,100,27379.941336
-37.235576,100,27383.037504
-59.19923,100,27386.374911
-48.542736,100,27389.706223
-1055.397464,100,27392.578557
-46.518689,100,27395.994452
-45.884831,100,27398.926723
-53.103571,100,27403.448045
-43.378478,100,27406.69656
-41.803261,100,27409.796701
-33.370304,100,27412.9451
-64.918904,100,27416.242367
-51.528532,100,27419.22743
-41.481088,100,27422.627986
-31.277838,100,27425.695401
-42.27959,100,27428.780796
-51.536034,100,27432.194685
-32.481581,100,27435.312544
-55.713751,100,27438.196135
-69.914185,100,27441.509283
-41.793172,100,27444.692125
-182.564119,100,27448.001088
-56.157775,100,27451.211103
-35.521775,100,27454.393238
-71.174062,100,27457.666938
-49.694411,100,27460.780484
-44.494328,100,27463.960383
-44.173536,100,27468.551044
-35.646849,100,27471.696827
-37.426476,100,27474.899829
-39.757658,100,27478.096928
-247.754568,100,27481.240659
-63.581507,100,27484.454172
-43.741851,100,27487.814523
-30.966603,100,27491.042212
-48.491463,100,27494.220452
-49.689746,100,27497.286168
-67.052329,100,27500.266834
-52.739384,100,27503.700982
-38.850094,100,27506.818527
-45.942657,100,27509.960924
-49.68635,100,27513.266204
-37.806932,100,27516.517897
-49.209045,100,27519.789263
-429.425697,100,27523.191767
-34.291288,100,27526.265944
-32.659276,100,27529.295627
-33.542402,100,27532.398437
-53.604662,100,27536.678199
-30.544781,100,27540.233524
-33.929811,100,27543.590855
-37.384841,100,27546.728549
-48.229796,100,27550.085433
-47.695602,100,27553.10449
-60.874249,100,27556.646122
-47.479365,100,27559.890978
-48.902631,100,27563.204823
-44.073442,100,27566.237448
-57.466627,100,27569.482752
-41.632956,100,27572.747791
-33.810227,100,27576.138809
-42.363812,100,27579.505183
-47.689807,100,27582.60023
-58.018285,100,27585.857158
-36.137887,100,27588.761797
-35.010001,100,27592.072404
-47.783858,100,27595.276869
-57.059771,100,27598.359624
-39.750076,100,27602.852632
-71.672003,100,27606.058276
-60.695273,100,27609.126604
-28.432812,100,27612.534695
-60.131785,100,27615.87846
-57.120651,100,27618.965682
-48.650247,100,27622.24743
-1068.211129,100,27624.948734
-37.058471,100,27628.49647
-31.743934,100,27631.796513
-47.44813,100,27634.914591
-53.35025,100,27638.146779
-43.981137,100,27641.395119
-66.996435,100,27644.412061
-54.984706,100,27647.853786
-58.817757,100,27651.079749
-54.408005,100,27653.911483
-31.77045,100,27656.991788
-57.384461,100,27660.35361
-37.385743,100,27663.437309
-51.902345,100,27666.785433
-48.233789,100,27671.41485
-36.032158,100,27674.445344
-53.968052,100,27677.722903
-49.2686,100,27680.654097
-38.312999,100,27684.041125
-41.436762,100,27687.542538
-1065.730929,100,27690.204287
-33.65258,100,27693.279026
-48.207575,100,27696.49372
-65.822365,100,27699.759234
-56.88454,100,27703.348804
-39.394815,100,27706.719881
-37.740126,100,27709.917551
-40.017234,100,27713.140341
-42.124027,100,27716.358269
-1061.80883,100,27719.164639
-42.138905,100,27722.58656
-53.980761,100,27725.742949
-52.832446,100,27728.921733
-39.869655,100,27732.298434
-43.053471,100,27736.630337
-48.216977,100,27739.860614
-38.698745,100,27743.160125
-39.732991,100,27746.331979
-54.019855,100,27749.711088
-62.138007,100,27752.7916
-40.645098,100,27755.939945
-36.334182,100,27759.316002
-29.94755,100,27762.417895
-61.580004,100,27765.671399
-50.18652,100,27768.850632
-43.754962,100,27771.944065
-42.656608,100,27775.460138
-43.684916,100,27778.582129
-45.412961,100,27781.533746
-54.767409,100,27784.72874
-35.529423,100,27787.865106
-49.051586,100,27790.993828
-61.764166,100,27794.332272
-42.18341,100,27797.650681
-38.758975,100,27802.075718
-63.400276,100,27805.426365
-34.837383,100,27808.563479
-42.190049,100,27812.035797
-50.31249,100,27815.326432
-32.1997,100,27818.39613
-40.102929,100,27821.511418
-38.812925,100,27824.66027
-49.27232,100,27827.958133
-55.380724,100,27831.362733
-42.760759,100,27834.40936
-69.554188,100,27837.571347
-57.919308,100,27841.203466
-41.986679,100,27844.278409
-46.971857,100,27847.513527
-51.930595,100,27851.058646
-57.551353,100,27854.351664
-35.109841,100,27857.431004
-55.21779,100,27860.486312
-62.209089,100,27863.651893
-64.254562,100,27867.025405
-51.659061,100,27871.637012
-1064.179485,100,27874.580925
-31.124661,100,27877.824955
-42.047647,100,27880.921435
-34.944865,100,27884.217386
-43.828893,100,27887.545921
-44.203931,100,27890.620289
-39.482361,100,27893.636523
-37.929961,100,27896.924279
-48.18796,100,27900.070507
-35.245182,100,27903.667433
-66.730779,100,27907.056529
-32.524807,100,27910.107854
-47.292825,100,27913.25614
-161.883426,100,27916.550761
-312.37029,100,27919.628345
-39.746413,100,27923.156857
-35.989756,100,27926.262058
-42.232348,100,27929.216716
-50.456429,100,27932.555327
-62.61753,100,27936.751501
-41.223687,100,27940.002034
-44.925199,100,27943.374437
-59.163748,100,27946.530558
-49.174689,100,27950.157591
-32.945028,100,27953.166419
-42.19615,100,27956.318199
-36.501174,100,27959.781269
-45.507918,100,27962.798355
-32.812724,100,27965.99961
-67.324032,100,27969.258229
-36.398065,100,27972.239747
-68.164597,100,27975.380174
-57.398898,100,27978.84723
-35.452341,100,27982.206864
-71.502177,100,27985.321795
-56.722801,100,27988.458111
-60.251501,100,27991.683763
-42.763916,100,27995.082373
-36.366459,100,27998.466057
-34.186184,100,28001.512062
-54.744438,100,28006.155386
-58.663207,100,28009.189539
-48.246858,100,28012.555599
-66.24435,100,28015.775463
-44.70597,100,28018.895126
-33.262081,100,28022.118391
-54.065006,100,28025.575056
-34.709371,100,28028.594111
-53.211455,100,28032.042688
-60.391179,100,28035.276115
-39.819977,100,28038.37399
-56.336732,100,28041.575721
-39.443411,100,28044.765866
-59.711648,100,28047.802456
-45.110928,100,28051.403052
-1077.521995,100,28054.260137
-43.748049,100,28057.380449
-50.826223,100,28060.721035
-42.186222,100,28063.734122
-63.94037,100,28066.976671
-48.259783,100,28071.485404
-41.369009,100,28074.569629
-44.305334,100,28077.850593
-55.935245,100,28081.038637
-36.017788,100,28084.477096
-1067.713054,100,28087.43532
-36.90963,100,28090.92282
-68.135995,100,28094.160011
-36.447265,100,28097.264945
-45.543009,100,28100.52064
-34.39953,100,28103.73241
-49.771677,100,28107.215501
-1072.671907,100,28109.75843
-48.276483,100,28113.326444
-33.941999,100,28116.597564
-53.465225,100,28119.617417
-41.782765,100,28123.207942
-34.135266,100,28126.613458
-39.780268,100,28129.480833
-49.939857,100,28132.789288
-45.821243,100,28135.892924
-39.516997,100,28140.515351
-59.513487,100,28143.852365
-33.127829,100,28146.895121
-28.553058,100,28150.098573
-26.62484,100,28153.250032
-40.184882,100,28156.32304
-38.922456,100,28159.837209
-37.359273,100,28163.126664
-42.707961,100,28166.372986
-32.890963,100,28169.866332
-55.052074,100,28172.838124
-35.404761,100,28175.96888
-36.654152,100,28179.384278
-30.898775,100,28182.475674
-36.868593,100,28185.767016
-55.590516,100,28189.142744
-53.734768,100,28192.123332
-35.068071,100,28195.630316
-59.751388,100,28199.154657
-60.508066,100,28202.230912
-43.587205,100,28206.992494
-50.766857,100,28210.039584
-54.667699,100,28213.3612
-42.554704,100,28216.740512
-38.534796,100,28219.904171
-35.680736,100,28223.241188
-50.769729,100,28226.428955
-36.75164,100,28229.728009
-42.120628,100,28233.278076
-41.644828,100,28236.512712
-60.872782,100,28239.995848
-33.316549,100,28243.300519
-56.086719,100,28246.392881
-48.023995,100,28249.931431
-1069.768672,100,28252.786981
-48.970671,100,28255.72302
-51.356123,100,28258.908406
-52.620857,100,28262.248502
-39.885069,100,28265.427467
-34.726505,100,28268.888745
-46.962242,100,28271.928928
-38.469732,100,28276.235028
-38.673977,100,28279.512191
-42.493175,100,28282.636302
-49.118712,100,28285.887932
-43.220153,100,28289.092617
-44.840372,100,28292.334477
-62.125312,100,28295.59163
-43.491202,100,28298.897308
-48.813091,100,28302.060941
-57.345058,100,28305.510412
-59.087459,100,28308.672628
-47.897114,100,28311.598624
-47.184083,100,28314.789707
-35.302642,100,28317.753543
-35.25889,100,28321.08226
-56.97468,100,28324.505455
-64.219823,100,28327.834301
-52.284205,100,28330.999512
-49.908924,100,28334.285993
-53.827892,100,28337.432113
-50.333785,100,28342.260573
-31.709948,100,28345.290105
-49.135956,100,28348.519922
-59.476953,100,28351.69619
-44.577188,100,28354.819203
-62.605919,100,28358.645966
-57.380804,100,28361.971931
-56.019615,100,28365.089622
-59.073674,100,28368.339308
-39.460455,100,28371.735195
-45.476972,100,28374.890642
-37.958576,100,28378.429285
-29.840345,100,28381.637947
-38.315764,100,28384.762335
-57.338007,100,28388.108079
-35.734082,100,28391.204156
-36.278646,100,28394.550119
-60.440354,100,28398.108022
-56.038669,100,28401.298528
-33.961649,100,28404.526115
-52.753842,100,28407.964808
-65.059234,100,28412.560992
-46.113432,100,28416.057553
-46.376378,100,28419.271233
-39.566329,100,28422.406761
-65.840592,100,28425.781594
-47.396606,100,28429.227176
-66.558668,100,28432.61985
-51.196075,100,28435.720599
-61.758958,100,28438.916807
-34.589738,100,28442.189471
-44.251668,100,28445.071586
-47.411995,100,28448.479996
-61.814843,100,28452.022005
-58.522456,100,28454.994964
-47.811285,100,28458.249779
-37.175776,100,28461.453939
-35.625481,100,28464.544665
-36.994443,100,28467.93924
-44.01425,100,28471.091589
-42.666908,100,28474.38435
-31.244091,100,28479.117992
-58.660347,100,28482.547722
-40.633195,100,28486.022574
-34.262997,100,28489.349853
-45.673581,100,28492.477458
-60.664447,100,28495.826754
-36.12761,100,28498.966539
-62.970134,100,28502.225889
-72.237544,100,28505.544138
-36.987832,100,28508.670966
-49.329521,100,28511.890048
-47.174201,100,28515.011512
-71.938943,100,28518.069674
-42.223429,100,28521.30535
-53.685103,100,28524.586381
-33.506927,100,28527.747679
-39.174987,100,28531.151613
-57.730625,100,28534.477392
-63.528772,100,28537.763528
-40.084622,100,28541.103953
-60.123197,100,28544.135303
-37.105713,100,28548.678021
-54.996819,100,28552.073117
-71.210925,100,28555.155565
-38.01715,100,28558.677097
-59.148549,100,28561.9177
-40.32382,100,28565.014033
-36.202319,100,28568.309441
-30.875619,100,28571.317422
-34.869819,100,28574.389987
-56.340506,100,28577.727021
-34.30917,100,28580.972222
-49.240124,100,28584.206233
-52.252694,100,28587.616182
-39.998797,100,28590.751449
-31.280339,100,28593.99092
-40.23999,100,28597.287178
-62.480858,100,28600.449933
-48.498333,100,28603.667462
-49.128306,100,28606.723857
-64.885062,100,28610.057019
-63.352374,100,28614.895835
-65.264571,100,28618.086202
-36.741264,100,28621.371298
-74.246712,100,28624.508006
-37.757339,100,28627.586584
-51.258934,100,28630.846513
-71.45129,100,28634.232532
-33.458491,100,28637.472187
-66.489265,100,28640.827804
-63.183344,100,28643.873252
-30.693414,100,28647.099776
-66.39378,100,28650.713288
-40.596211,100,28653.702556
-46.647471,100,28656.810196
-1065.089638,100,28659.797082
-46.675652,100,28662.986552
-55.0051,100,28666.464364
-1089.268256,100,28669.380866
-56.299172,100,28672.876453
-65.152911,100,28676.027869
-35.398219,100,28679.144573
-40.329063,100,28683.651727
-1006.066657,100,28686.72698
-40.353498,100,28690.068021
-56.067173,100,28693.162696
-40.757959,100,28696.296924
-1066.596985,100,28699.197897
-31.178203,100,28702.528556
-66.610663,100,28706.060539
-38.181163,100,28709.21581
-48.855382,100,28712.279241
-50.467823,100,28715.459337
-39.252213,100,28718.594373
-54.189166,100,28721.970515
-62.934323,100,28725.137189
-48.774425,100,28728.275259
-51.272336,100,28731.351068
-60.05415,100,28734.64399
-1067.781799,100,28737.603709
-36.520988,100,28741.030205
-33.4441,100,28744.206841
-32.854385,100,28748.751903
-37.267753,100,28751.99764
-43.021336,100,28755.365537
-38.182106,100,28758.85553
-39.678771,100,28761.847166
-1086.384157,100,28764.655707
-38.833413,100,28767.766196
-30.409718,100,28770.934962
-39.148571,100,28774.421703
-56.785102,100,28777.726956
-68.616395,100,28780.926177
-58.208091,100,28783.972536
-42.619107,100,28787.316919
-41.575608,100,28790.220291
-40.225004,100,28793.63811
-38.18343,100,28797.198143
-45.248444,100,28800.184468
-47.129083,100,28803.695309
-32.158797,100,28806.767445
-50.141514,100,28809.802488
-50.771583,100,28813.230415
-49.627889,100,28817.628784
-48.556005,100,28820.700607
-42.062005,100,28824.055152
-34.376865,100,28827.157307
-45.203943,100,28830.396284
-40.86335,100,28833.696288
-53.381844,100,28836.84192
-42.557785,100,28840.174272
-47.825446,100,28843.269171
-52.011326,100,28846.577284
-34.274865,100,28850.0324
-56.071066,100,28853.134144
-56.538685,100,28856.367824
-66.794707,100,28859.843049
-29.587573,100,28862.886476
-55.971852,100,28866.237317
-50.900572,100,28869.806413
-68.88846,100,28873.003707
-47.284201,100,28876.454042
-50.330705,100,28879.578039
-33.24053,100,28883.888634
-39.285636,100,28887.291457
-48.042458,100,28890.588669
-30.59277,100,28893.925455
-59.45839,100,28897.123858
-61.597781,100,28900.503692
-40.863619,100,28904.096762
-45.868716,100,28907.355564
-61.396727,100,28910.376512
-65.935156,100,28913.847839
-38.77511,100,28917.005141
-26.782862,100,28920.185221
-48.224017,100,28923.49533
-36.149515,100,28926.734171
-37.841012,100,28930.053062
-44.058555,100,28933.443837
-72.28691,100,28936.562741
-47.329171,100,28939.904634
-64.56318,100,28943.479843
-32.396871,100,28946.512292
-63.487683,100,28950.030754
-58.799372,100,28954.840847
-69.272972,100,28958.380581
-50.77714,100,28961.716998
-59.382567,100,28964.989154
-28.527358,100,28968.423881
-42.927212,100,28971.601493
-58.597491,100,28974.812466
-43.106743,100,28978.243133
-59.559146,100,28981.422219
-35.104738,100,28985.019626
-53.33257,100,28988.194147
-49.487104,100,28991.228249
-54.454874,100,28994.531678
-42.825307,100,28997.691677
-1067.744586,100,29000.455088
-33.271511,100,29003.774659
-53.353634,100,29006.834605
-1067.339243,100,29009.868657
-46.744248,100,29013.537581
-1077.689982,100,29016.286868
-37.375836,100,29020.761898
-43.960517,100,29024.013292
-32.555917,100,29027.134812
-46.708388,100,29030.70204
-35.784968,100,29033.730692
-59.150382,100,29036.693552
-49.512838,100,29039.967135
-58.265552,100,29043.242239
-36.021956,100,29046.360528
-40.919531,100,29049.663774
-35.084726,100,29052.726802
-32.005909,100,29055.979602
-44.448201,100,29059.338052
-44.186262,100,29062.517321
-41.344265,100,29066.018503
-47.286308,100,29069.281763
-40.149659,100,29072.357585
-52.33051,100,29075.637543
-65.119122,100,29079.097026
-56.457408,100,29082.546942
-52.561697,100,29085.797316
-38.96979,100,29090.273283
-47.969946,100,29093.621799
-35.615783,100,29096.869318
-33.406135,100,29100.051331
-47.519465,100,29103.311193
-69.052718,100,29106.470847
-44.603785,100,29109.476488
-36.19293,100,29112.709146
-51.12192,100,29116.079268
-42.047013,100,29119.632164
-64.198404,100,29122.986448
-41.746209,100,29125.993009
-65.616774,100,29129.535307
-40.397696,100,29132.736384
-1037.08167,100,29135.693602
-69.253062,100,29139.235131
-37.066249,100,29142.452175
-42.685627,100,29145.624138
-42.452365,100,29149.046099
-46.126669,100,29152.141363
-35.639328,100,29156.776549
-38.598701,100,29160.0304
-54.806353,100,29163.171508
-37.621642,100,29166.589504
-202.595694,100,29169.726095
-68.919726,100,29173.082064
-48.351869,100,29176.637182
-39.495773,100,29179.775207
-1092.202765,100,29182.678306
-35.530805,100,29186.06846
-55.632873,100,29189.156255
-59.998689,100,29192.390184
-33.678389,100,29195.749385
-52.183868,100,29199.062459
-34.113432,100,29202.286684
-36.911079,100,29205.348895
-42.113406,100,29208.449032
-58.348124,100,29211.726856
-54.155021,100,29215.049786
-1068.546753,100,29218.055242
-41.775139,100,29221.371455
-62.108004,100,29225.935914
-60.686267,100,29229.220284
-44.368364,100,29232.643129
-1073.513804,100,29235.494892
-62.001762,100,29238.89417
-53.761945,100,29242.136277
-51.915276,100,29245.435852
-63.247395,100,29249.073301
-34.374156,100,29252.221319
-43.508034,100,29255.453621
-61.264888,100,29258.773448
-51.462035,100,29261.744939
-37.522024,100,29265.058981
-64.644378,100,29268.611275
-54.79551,100,29271.634542
-50.587652,100,29275.054823
-56.580185,100,29278.501108
-46.536184,100,29281.574974
-62.33817,100,29285.241033
-34.231759,100,29288.373158
-35.363248,100,29292.702756
-1067.137358,100,29296.002955
-42.741754,100,29299.225759
-44.105003,100,29302.72749
-57.061059,100,29305.963377
-49.617037,100,29309.123241
-37.728125,100,29312.351501
-61.627942,100,29315.807385
-45.067397,100,29319.35095
-60.457827,100,29322.691938
-235.188818,100,29325.957194
-57.94453,100,29329.419264
-43.921724,100,29332.708727
-45.982217,100,29335.899381
-51.78434,100,29339.2601
-57.708297,100,29342.666611
-45.219772,100,29345.915505
-36.059559,100,29349.174176
-63.159873,100,29352.584562
-35.419064,100,29355.770349
-35.494618,100,29359.087147
-53.453713,100,29363.465899
-43.063256,100,29366.915672
-33.514378,100,29369.88631
-70.431857,100,29373.025302
-40.17496,100,29376.361001
-34.248412,100,29379.349633
-47.072962,100,29382.709884
-36.960705,100,29385.879977
-30.444349,100,29389.031113
-37.063025,100,29392.502435
-54.994366,100,29395.591043
-58.964317,100,29398.867588
-30.777943,100,29402.126289
-42.584651,100,29405.322805
-36.110929,100,29408.647824
-36.962666,100,29412.050133
-68.186861,100,29415.172895
-60.272818,100,29418.538269
-40.032044,100,29421.775299
-51.34777,100,29425.001889
-56.036879,100,29429.717069
-31.710061,100,29432.713999
-66.697048,100,29435.940784
-29.85853,100,29439.100097
-39.613248,100,29442.099911
-53.312196,100,29445.413016
-58.311369,100,29449.022535
-47.12314,100,29452.18134
-37.117722,100,29455.373153
-47.805844,100,29458.722619
-1102.525618,100,29461.427089
-45.206278,100,29464.86265
-47.443006,100,29468.302391
-51.691664,100,29471.32066
-42.420447,100,29474.642446
-63.407858,100,29477.701393
-1102.310399,100,29480.501684
-54.904642,100,29484.185825
-30.5375,100,29487.301436
-62.020421,100,29490.305728
-1029.569351,100,29494.501659
-56.315906,100,29497.647103
-105.159509,100,29501.126464
-27.708112,100,29504.501848
-50.671129,100,29507.562494
-50.499217,100,29510.999172
-32.684524,100,29514.154091
-60.972793,100,29517.759735
-31.934231,100,29521.084376
-49.844999,100,29524.247253
-48.642239,100,29527.120493
-56.703236,100,29530.534216
-35.03778,100,29533.541523
-58.67489,100,29537.08033
-36.345461,100,29540.396579
-31.937967,100,29543.463089
-42.07635,100,29546.697144
-38.394001,100,29549.903808
-41.153927,100,29552.998411
-57.384632,100,29556.583883
-64.21529,100,29560.059217
-61.695345,100,29564.831603
-40.060095,100,29567.930924
-41.950319,100,29571.209369
-44.294948,100,29574.512841
-64.255495,100,29577.969704
-37.590335,100,29581.000642
-69.744406,100,29584.187825
-34.280968,100,29587.333075
-46.83555,100,29590.705909
-72.043921,100,29594.234627
-30.096227,100,29597.250859
-30.223395,100,29600.374658
-66.800479,100,29603.630592
-34.119791,100,29606.66698
-55.362775,100,29610.076727
-56.000309,100,29613.589693
-48.018155,100,29616.846706
-42.187444,100,29620.130548
-41.388608,100,29623.147301
-44.243081,100,29626.276929
-39.675789,100,29630.863023
-43.125726,100,29633.957019
-53.714246,100,29636.932109
-39.801049,100,29640.284644
-53.237547,100,29643.247742
-37.828974,100,29646.810034
-37.746714,100,29649.991222
-55.868816,100,29653.17672
-39.9349,100,29656.312623
-33.117119,100,29659.484147
-38.997886,100,29662.583557
-56.828177,100,29666.047957
-61.847279,100,29669.346247
-49.342344,100,29672.552746
-55.832906,100,29675.927679
-62.796482,100,29679.345795
-60.134678,100,29682.631555
-46.44558,100,29685.853788
-37.061744,100,29688.902145
-47.561916,100,29691.931039
-63.175909,100,29695.025053
-41.702261,100,29699.459926
-53.748776,100,29703.068368
-65.844881,100,29706.366187
-32.13949,100,29709.269255
-38.404715,100,29712.712093
-36.570052,100,29715.843242
-59.472122,100,29719.190302
-43.327455,100,29722.828568
-61.249479,100,29725.926537
-44.488978,100,29729.236398
-56.251328,100,29732.657912
-57.575074,100,29736.027516
-31.889879,100,29739.468056
-69.89629,100,29742.693505
-42.287599,100,29745.667911
-34.197401,100,29749.09763
-28.585784,100,29752.159424
-51.986719,100,29755.197559
-62.498642,100,29758.628794
-65.447687,100,29761.747006
-34.601995,100,29766.121046
-1072.265078,100,29768.917886
-38.990925,100,29772.253675
-44.149406,100,29775.648656
-54.102922,100,29778.665666
-53.403186,100,29782.016036
-69.33376,100,29785.600664
-58.610512,100,29788.573312
-41.722369,100,29791.896495
-58.335848,100,29795.19082
-1067.022617,100,29797.790489
-37.647054,100,29801.219105
-36.224826,100,29804.646827
-46.220843,100,29807.587838
-45.007216,100,29810.914575
-1071.645978,100,29813.89189
-57.395083,100,29817.037148
-39.962138,100,29820.312213
-61.155731,100,29823.459745
-50.643003,100,29826.827966
-36.067092,100,29830.098216
-44.274446,100,29834.511212
-28.74448,100,29837.6218
-43.07591,100,29840.786165
-39.459531,100,29843.921926
-61.373448,100,29847.215158
-29.184325,100,29850.529305
-43.248644,100,29853.598555
-38.576423,100,29856.771097
-50.667493,100,29859.884089
-29.938486,100,29863.013681
-68.321766,100,29866.352569
-64.130184,100,29869.383161
-71.189671,100,29872.801678
-51.358307,100,29875.91395
-32.933285,100,29879.095174
-58.491739,100,29882.330974
-36.455075,100,29885.641022
-40.920371,100,29888.664107
-71.568396,100,29891.878492
-54.215677,100,29894.926941
-35.002096,100,29899.313684
-49.576443,100,29902.610798
-34.261418,100,29905.617248
-39.818185,100,29908.891446
-43.644936,100,29912.256625
-31.789249,100,29915.297608
-1100.66934,100,29918.237077
-59.134398,100,29921.741279
-66.682657,100,29924.992104
-57.603547,100,29928.025491
-34.266957,100,29931.398204
-51.583906,100,29934.466088
-57.525166,100,29937.760536
-44.292955,100,29941.016035
-31.15531,100,29944.140283
-48.53003,100,29947.253882
-33.258185,100,29950.64773
-40.745088,100,29953.834546
-41.770299,100,29957.21898
-67.395817,100,29960.356149
-39.36386,100,29963.469396
-56.909938,100,29968.034218
-45.670762,100,29971.050564
-65.274525,100,29974.375458
-63.816605,100,29977.809817
-35.306947,100,29980.862189
-46.756401,100,29984.508006
-57.003105,100,29987.562689
-56.574824,100,29991.013932
-63.628767,100,29994.402275
-53.684456,100,29997.307276
-44.57641,100,30000.345633
-38.454874,100,30003.589915
-1102.765722,100,30006.20977
-35.086984,100,30009.634034
-42.069663,100,30012.889411
-39.26164,100,30015.916684
-38.510873,100,30019.280333
-44.197669,100,30022.356745
-38.268158,100,30025.48939
-28.58209,100,30028.835715
-28.650767,100,30033.292525
-60.851219,100,30036.441906
-58.894356,100,30039.752099
-59.347313,100,30042.755005
-46.412192,100,30046.090423
-37.188463,100,30049.388578
-33.401037,100,30052.521037
-35.60549,100,30055.786044
-64.569722,100,30058.966778
-63.412529,100,30062.217146
-41.507215,100,30065.505139
-61.76134,100,30068.649444
-35.660926,100,30071.758232
-36.409788,100,30075.136026
-49.577644,100,30078.206356
-38.241822,100,30081.226497
-49.651732,100,30084.708452
-35.062452,100,30087.917629
-1077.285812,100,30090.60655
-48.348487,100,30094.118898
-66.282279,100,30097.27504
-69.91136,100,30102.041067
-53.669305,100,30105.292151
-37.234174,100,30108.44656
-34.737428,100,30111.665387
-1068.716927,100,30114.410339
-45.12255,100,30117.843344
-44.853599,100,30121.288156
-43.721413,100,30124.273115
-43.616532,100,30127.296139
-43.573095,100,30130.509163
-36.250214,100,30133.516764
-37.715776,100,30136.619477
-66.844871,100,30139.890762
-33.653201,100,30143.066065
-36.982512,100,30146.234444
-38.884951,100,30149.533505
-68.491912,100,30152.595597
-31.636486,100,30156.033692
-36.546048,100,30159.176073
-38.243705,100,30162.206304
-62.57922,100,30167.029994
-48.508088,100,30170.146457
-34.131349,100,30173.575216
-63.972358,100,30176.73614
-32.251888,100,30179.657679
-69.256453,100,30182.980675
-1075.174019,100,30185.644113
-50.230423,100,30188.791715
-1075.988336,100,30191.768139
-58.061875,100,30195.139132
-39.463829,100,30198.110843
-44.501617,100,30201.436794
-40.614178,100,30204.576585
-70.256021,100,30207.877566
-61.135272,100,30211.51797
-33.465558,100,30214.616953
-67.70156,100,30217.789037
-35.180854,100,30221.021663
-59.619183,100,30223.959861
-52.862987,100,30227.257199
-1068.772086,100,30230.375884
-54.766072,100,30234.485566
-33.844104,100,30237.721319
-51.929875,100,30240.865204
-28.448511,100,30244.000519
-48.768839,100,30247.41906
-42.462171,100,30250.486915
-70.3268,100,30253.508353
-48.949316,100,30256.879141
-67.045883,100,30260.209558
-47.502102,100,30263.429585
-38.512502,100,30266.896918
-56.163651,100,30270.106718
-52.029733,100,30273.568761
-49.156799,100,30277.133788
-37.284227,100,30280.511936
-61.544585,100,30284.096722
-65.711557,100,30287.174
-61.452895,100,30290.215981
-58.815066,100,30293.497891
-40.832444,100,30296.452285
-51.097017,100,30301.045778
-37.113418,100,30304.376916
-50.140918,100,30307.402525
-37.482603,100,30310.651837
-47.416723,100,30313.665248
-68.814579,100,30316.683497
-43.181946,100,30320.124889
